Customer ID,Loan Sanction Amount (USD)
C-34368,69909.78
C-40323,695.02783
C-49006,-1320.8715
C-12305,74289.94
C-35253,182614.53
C-9109,-485.20465
C-15588,55643.754
C-23512,26312.764
C-24470,14854.555
C-20750,34675.688
C-42692,-209.68599
C-38179,25231.871
C-28406,114383.92
C-16900,84027.33
C-31601,45102.496
C-4104,42161.344
C-36839,26051.594
C-32064,33485.055
C-29863,126230.0
C-39931,-119.30582
C-38039,67701.06
C-19711,395.3429
C-23848,63269.67
C-6098,72206.83
C-44675,-6931.732
C-13634,55120.96
C-45605,-3639.1763
C-39006,63881.742
C-25099,82993.46
C-36385,17627.658
C-25049,115416.15
C-20556,14192.883
C-18831,74442.8
C-13861,27699.898
C-40898,96204.73
C-5574,123470.45
C-45499,-5474.673
C-18968,42538.65
C-27949,74789.45
C-31913,69879.78
C-20173,34936.914
C-581,82513.24
C-36257,120547.38
C-47210,-171.46526
C-18992,125980.92
C-45975,-955.1132
C-26576,11413.189
C-36775,16126.676
C-18649,21818.053
C-48465,-114.627625
C-49220,135.90027
C-30160,29156.428
C-30357,118222.24
C-31071,139369.66
C-21290,70123.46
C-28843,43283.547
C-6520,115759.38
C-3,53795.24
C-3511,95803.72
C-36218,77468.46
C-8130,73720.04
C-34790,76091.18
C-26704,277279.56
C-11391,74232.086
C-29343,-364.88626
C-9062,125785.62
C-36659,22573.273
C-20895,157491.16
C-11800,20072.203
C-23051,114368.54
C-37075,59462.48
C-48173,-54.116745
C-26477,56711.816
C-46355,-324.81076
C-25360,34803.188
C-9296,76895.11
C-16850,169448.47
C-39035,106397.84
C-24661,126715.75
C-43617,-409.90292
C-14649,57755.53
C-17212,7538.3525
C-29641,169029.44
C-14875,69318.0
C-15599,31529.604
C-10117,19792.705
C-30281,51783.324
C-38307,49839.867
C-3565,151251.9
C-37713,24438.715
C-17004,12257.391
C-1045,22802.86
C-26977,-68.040886
C-22485,31128.65
C-15300,-93.99006
C-13362,110585.85
C-19396,83020.63
C-23451,109621.016
C-47655,1587.244
C-46982,207.66553
C-16022,74606.0
C-4965,159463.4
C-43600,15.119075
C-41276,77403.74
C-34538,58.63199
C-30416,15857.459
C-26348,116400.734
C-19872,101422.21
C-48690,-290.13538
C-41790,140.50743
C-22010,118520.69
C-24001,102305.44
C-43549,-747.4976
C-25945,138739.25
C-2085,78507.1
C-4268,61232.016
C-34666,42582.945
C-48885,407.24088
C-24656,70121.69
C-38705,20184.012
C-28708,61417.082
C-47357,1156.0792
C-6182,64009.04
C-23537,92038.49
C-19378,-292.4269
C-22908,56688.723
C-10575,7173.2974
C-5732,12393.907
C-11981,128576.58
C-40800,99586.125
C-31926,43211.617
C-44656,661.0176
C-29852,21352.873
C-8370,43661.77
C-465,74234.27
C-3745,104218.945
C-48779,-364.6531
C-750,24834.53
C-40462,27469.98
C-14807,145772.17
C-16488,99891.79
C-5531,-2835.7773
C-20089,55139.875
C-15592,85240.24
C-7643,37624.516
C-45237,-1823.4203
C-14193,494.2611
C-31717,62282.953
C-10514,51959.492
C-3681,96115.01
C-16428,18381.98
C-6134,45381.805
C-44626,660.92926
C-10728,35332.133
C-12103,78185.35
C-16306,169142.48
C-15126,124339.45
C-42201,18758.182
C-6873,22834.135
C-6207,21846.281
C-33727,94325.3
C-47285,40.4773
C-9546,68286.09
C-15565,37190.71
C-10124,-326.33057
C-4806,48980.766
C-41755,-131.95303
C-28116,135166.67
C-30040,79204.42
C-29798,182.17798
C-27527,54261.86
C-35769,-343.73083
C-36093,176104.56
C-43919,279.7357
C-35573,79673.28
C-42762,-1376.0684
C-48719,1203.3075
C-38688,-166.36566
C-5887,10826.872
C-11315,21686.531
C-49176,810.9132
C-15878,23982.078
C-16417,80311.83
C-28160,9632.051
C-33567,-230.75029
C-23369,48108.008
C-12209,12800.743
C-10979,-312.14514
C-49102,-10804.068
C-47930,591.1283
C-34957,19392.945
C-37420,24786.668
C-29449,26377.93
C-48177,310.73193
C-9749,28285.662
C-15172,55421.43
C-5983,47176.113
C-42631,-253.40974
C-30280,59001.59
C-32889,55183.902
C-6502,11217.609
C-31975,47303.074
C-20041,27812.5
C-3647,8512.273
C-30504,71403.41
C-168,17635.111
C-28437,77001.266
C-22911,13507.404
C-5519,72550.34
C-46538,-145.1563
C-49477,931.5011
C-9420,27576.256
C-1485,349.7304
C-18049,75386.22
C-26728,110057.9
C-4369,15345.403
C-3003,-15526.954
C-5222,21705.29
C-10984,452.90604
C-10153,75982.555
C-34486,166141.11
C-22253,72944.836
C-14557,67989.71
C-27703,-2437.7615
C-48997,-562.26855
C-35647,-297.2086
C-6355,27150.104
C-26773,26602.14
C-16316,168744.84
C-21510,149352.72
C-20674,78676.95
C-10698,50690.47
C-11240,34307.637
C-38596,132903.17
C-23449,26744.592
C-22904,75585.16
C-4111,46237.242
C-35363,17830.834
C-18237,17142.727
C-41414,450.6825
C-36754,445.92416
C-48992,113738.43
C-3529,15964.427
C-32129,84520.516
C-21240,45763.094
C-28607,52510.152
C-49016,-42.568794
C-47279,-616.7
C-29177,69667.055
C-6578,90449.02
C-283,110646.08
C-47446,9914.364
C-19094,-251.85182
C-47877,568.38885
C-31465,21698.412
C-3025,54445.414
C-16134,101936.96
C-9602,34357.914
C-37162,29689.541
C-44845,-624.9681
C-31954,70092.36
C-33086,98312.79
C-34110,29360.365
C-16561,63288.215
C-17643,34998.168
C-3621,143853.53
C-27736,27148.38
C-14754,39181.96
C-38516,22857.137
C-42596,-846.78345
C-40971,124748.07
C-42504,-5314.4214
C-17645,49173.184
C-5885,26496.895
C-28620,140358.34
C-42453,3366.035
C-687,31532.994
C-37864,91752.1
C-29723,-464.53485
C-6181,124284.55
C-15616,187452.22
C-12242,84269.625
C-27479,50244.164
C-19840,83669.17
C-45270,1004.792
C-33309,94468.47
C-21656,78923.234
C-36959,-4.3068686
C-30333,157.50504
C-31971,25144.428
C-22586,125880.766
C-36509,116968.19
C-45439,-546.0171
C-42789,-237.89986
C-6931,8045.5386
C-39221,22661.965
C-32927,617.56024
C-28489,48885.47
C-19753,54493.414
C-2518,17441.223
C-21616,89513.414
C-31349,210283.3
C-36536,90820.56
C-44736,134221.42
C-21518,23542.209
C-15649,66076.74
C-40366,27221.984
C-36808,829.31354
C-29722,16267.916
C-27800,105273.94
C-14988,90898.62
C-18982,50183.402
C-18069,23462.094
C-670,68742.71
C-17282,21536.086
C-27575,124861.46
C-12538,42508.38
C-40281,109093.08
C-27203,35.48743
C-45140,1886.5515
C-36803,65112.94
C-49891,2991.328
C-4463,395.6931
C-34254,24592.068
C-37728,94026.34
C-9396,33279.605
C-26978,13828.518
C-13757,62804.74
C-48749,1474.6886
C-43729,185.5199
C-16743,26428.627
C-36698,96219.71
C-47574,1527.1693
C-39225,76407.95
C-12765,111236.66
C-15770,27122.354
C-28245,83968.984
C-31917,133795.77
C-2478,67372.266
C-42280,-817.60205
C-9373,69146.11
C-27149,155489.5
C-723,27458.566
C-17662,67392.195
C-15456,192331.78
C-20061,136090.44
C-4342,27222.77
C-36759,101418.77
C-29527,42853.508
C-35316,50462.27
C-48476,-1390.2195
C-17533,506.87106
C-23978,63859.645
C-2902,153.17926
C-12180,165630.3
C-29287,140332.73
C-6800,16169.223
C-4077,-444.92438
C-39908,7278.293
C-45714,1104.3988
C-46118,106537.13
C-22809,56291.22
C-37283,-238.13268
C-41922,555.82404
C-37897,655.7868
C-17248,44856.332
C-17937,81171.16
C-38013,86048.83
C-14403,46307.465
C-9123,33828.17
C-14325,128694.46
C-37662,60561.527
C-24981,202.98264
C-48981,109609.63
C-45522,-1452.698
C-45153,-2118.613
C-10145,25329.504
C-28173,29655.64
C-29427,-451.90305
C-6270,67661.34
C-8710,116763.164
C-45969,-12669.807
C-6642,-639.7257
C-29125,56099.38
C-3091,51838.125
C-20514,188076.67
C-44496,-281.70517
C-2793,91977.55
C-34088,52000.812
C-17258,9768.886
C-22003,120773.61
C-47927,-1921.3555
C-35199,876.87775
C-7408,132238.4
C-45341,923.95233
C-32539,23366.691
C-40134,36164.2
C-23238,15122.737
C-24265,47254.73
C-22493,39991.098
C-32828,340.0828
C-14370,-245.9725
C-3308,63847.1
C-42713,589.1349
C-34481,62069.555
C-21713,163337.19
C-19836,39313.035
C-11205,11008.798
C-21619,22733.371
C-32063,132545.48
C-12562,39388.57
C-2321,22894.656
C-48545,216.3497
C-15400,-47.67985
C-19593,50958.797
C-29978,123867.945
C-45405,1028.869
C-15576,63200.22
C-6759,183784.98
C-39459,61910.56
C-39367,46192.47
C-6012,64269.242
C-24323,17475.07
C-43253,-1315.7764
C-31082,54615.242
C-3221,74438.29
C-16751,12489.923
C-24612,77604.17
C-48556,38.445827
C-34245,45912.336
C-2361,96196.78
C-32567,149963.14
C-44608,2357.8618
C-11422,17826.166
C-13397,21141.479
C-41121,72366.51
C-15707,-610.86835
C-22728,33709.047
C-48659,1384.1189
C-17888,-256.83203
C-42360,128.17055
C-6497,98048.414
C-23313,50489.25
C-24147,4704.7676
C-44376,972.4501
C-986,25645.445
C-18843,6611.0083
C-15691,24729.455
C-2241,18231.58
C-19995,65721.586
C-16244,29293.268
C-44685,1999.8137
C-30757,27578.803
C-9680,14132.595
C-46028,-926.40546
C-1444,103262.46
C-19585,26290.988
C-8319,136217.3
C-22358,-1944.1512
C-26073,48550.67
C-23990,21947.479
C-43565,14431.825
C-30353,111016.62
C-31259,46825.72
C-9643,59780.895
C-31446,22236.764
C-24838,151651.97
C-39271,139900.73
C-7742,56943.984
C-10814,53626.75
C-4165,56634.117
C-44416,434.24774
C-34256,111688.18
C-4610,101232.26
C-42161,853.32214
C-31031,40735.715
C-36058,20693.314
C-16656,159439.92
C-20579,106449.984
C-37523,82678.555
C-47989,-3053.9917
C-4680,50003.47
C-26285,78488.67
C-44600,-596.42413
C-5668,48174.336
C-42113,323.3801
C-22208,26125.102
C-49155,-510.74573
C-19058,118408.836
C-14513,35801.59
C-22666,94316.695
C-30409,28984.023
C-46756,322.93192
C-17618,25863.72
C-10441,25881.035
C-11844,13571.528
C-15064,251532.83
C-43598,-23462.94
C-40374,87368.57
C-14117,68020.78
C-44448,30124.541
C-9120,68291.78
C-4108,55552.81
C-45039,-7605.9683
C-39186,77253.82
C-34709,134978.5
C-11236,-203.72311
C-10610,56404.5
C-31072,47103.887
C-14448,49368.332
C-4692,407.05545
C-19859,69238.62
C-3042,37172.36
C-29926,60089.215
C-12548,64286.36
C-27288,27298.719
C-25646,21222.453
C-41891,1023.851
C-31739,56985.68
C-41359,-93.69343
C-49699,582.5556
C-48758,-96.479576
C-24540,27596.852
C-49248,9.895469
C-32648,48884.688
C-4324,74267.17
C-10847,72398.47
C-33422,75298.55
C-11091,81799.81
C-10383,22865.568
C-2726,23036.154
C-19689,-449.52454
C-6188,85467.3
C-24070,107307.88
C-33709,50662.816
C-29883,55749.676
C-24,54267.78
C-800,50959.934
C-22353,96729.586
C-19682,47399.273
C-4466,20372.623
C-45492,-5236.835
C-27632,29593.064
C-38867,78061.41
C-6767,-375.56522
C-26446,405.22922
C-21428,-509.9388
C-5306,24305.758
C-33022,45768.676
C-38892,71284.27
C-1368,183290.42
C-45830,231.18016
C-42777,-134.61282
C-41800,409.49634
C-28307,25448.682
C-48402,-4564.0576
C-44082,270.34647
C-45015,219.64499
C-44390,1553.7999
C-9209,47988.18
C-9427,25636.086
C-21129,59553.06
C-945,46946.016
C-20107,36297.21
C-45307,800.7182
C-25930,333.91516
C-21389,49891.004
C-1916,29463.844
C-8126,103560.26
C-31855,29872.78
C-1377,13071.028
C-34444,12607.267
C-14779,-2732.796
C-26937,64280.254
C-11711,65292.17
C-12231,28830.54
C-17635,54391.426
C-7025,54400.71
C-10133,113203.07
C-47869,-1404.5148
C-2142,68696.71
C-42742,461.77103
C-7077,54100.043
C-30782,-146.77032
C-15357,15433.684
C-9398,78923.66
C-10207,26481.527
C-18109,113430.664
C-12898,18300.33
C-34125,26399.354
C-28142,31162.209
C-3811,117237.01
C-7836,55458.406
C-41154,53548.52
C-15129,63120.113
C-33351,76747.08
C-31209,135662.62
C-36769,13242.945
C-34995,181842.52
C-31279,17666.148
C-4713,-461.95932
C-45089,-672.17725
C-44198,-114.93272
C-16089,75380.13
C-17075,-304.76434
C-49832,-1151.9099
C-36197,48718.03
C-26204,1501.674
C-36061,81644.69
C-22538,96562.68
C-36447,18189.463
C-36191,-3675.2727
C-17416,51317.168
C-8026,50463.543
C-25056,72771.625
C-43796,105626.01
C-29708,15692.096
C-7361,61170.34
C-35490,39214.812
C-12061,55060.906
C-31107,38100.406
C-49180,26991.885
C-28057,45901.86
C-41073,12135.907
C-12851,93.16931
C-40904,53283.746
C-4399,71146.41
C-30820,-401.37738
C-29888,12051.714
C-27945,158604.75
C-25062,33355.8
C-18026,52281.65
C-20327,44215.84
C-27205,133313.36
C-40837,46087.336
C-9117,25313.734
C-25997,49305.023
C-18463,35238.832
C-34313,92192.02
C-12985,149724.03
C-18002,28466.256
C-47028,55.642803
C-43069,201988.77
C-1436,27211.328
C-5680,18894.545
C-22002,166664.16
C-40187,39215.688
C-1154,16299.207
C-17651,109896.9
C-20242,15254.966
C-35020,316.2115
C-8015,85875.555
C-47885,-59.202072
C-5563,27508.877
C-20394,26773.658
C-37285,43462.363
C-36546,119350.0
C-39940,27145.541
C-8198,37393.527
C-18104,-424.04822
C-42354,-7612.5874
C-42796,115233.04
C-5296,41842.875
C-6331,17670.477
C-29887,100422.89
C-3976,11724.945
C-4939,-127.56859
C-18322,46963.883
C-31108,104947.3
C-35661,36472.61
C-42754,-316.77072
C-8434,2582.4292
C-57,37180.133
C-5580,51665.086
C-4920,101174.26
C-23235,74658.57
C-5682,-551.44525
C-14083,175020.86
C-35593,29918.232
C-41950,1834.4281
C-34159,114737.87
C-28859,104320.25
C-30809,172578.16
C-13355,23597.27
C-44961,-350.2006
C-35324,47925.867
C-48809,-1541.597
C-32021,33987.38
C-16725,-667.93665
C-49233,-6367.335
C-23753,119.84948
C-36774,161743.95
C-22123,81260.91
C-25429,36587.203
C-26801,83286.65
C-39962,13932.153
C-5415,101.38983
C-47619,3205.667
C-30522,68503.59
C-37111,19650.97
C-22537,-714.5548
C-30514,84694.46
C-32046,64022.863
C-5822,81885.43
C-45087,29459.928
C-36661,94921.11
C-25541,111803.33
C-29345,91027.33
C-37142,39077.277
C-38011,12526.135
C-12649,83521.555
C-47798,-9077.552
C-20033,72499.96
C-291,-2863.9268
C-44912,-580.8464
C-23550,98033.93
C-15985,-247.72311
C-19947,-659.2615
C-11925,-4237.83
C-29123,142891.66
C-17607,93458.06
C-23946,27210.707
C-14627,111831.695
C-39192,50322.24
C-25656,122729.01
C-2845,-2011.0211
C-37028,83923.24
C-40470,49381.832
C-32732,84055.055
C-25933,46205.36
C-23101,7633.9165
C-245,12968.7
C-46362,891.55524
C-23479,-134.96082
C-9151,69370.49
C-42088,-1783.4772
C-14509,53574.957
C-20617,82828.805
C-25854,61326.09
C-46674,1575.0278
C-10755,25211.656
C-46710,-319.48666
C-48090,558.49554
C-45158,75254.67
C-28487,82480.42
C-9289,-2631.087
C-39199,-52.012802
C-1791,37640.484
C-35689,26140.078
C-43672,564.99097
C-45540,-1506.2386
C-968,10230.189
C-35655,50593.668
C-10574,-191.25513
C-42906,2336.0823
C-34071,721.75183
C-8104,56319.273
C-4959,107439.97
C-6637,184581.97
C-28082,88481.68
C-21822,23374.28
C-23434,57946.406
C-3538,28858.621
C-4889,51436.508
C-13404,133729.94
C-27561,29051.484
C-49076,1504.7826
C-18220,37564.547
C-11327,88953.875
C-46654,-521.397
C-21148,18016.287
C-38,22105.47
C-19818,137232.67
C-33661,65145.15
C-24599,160972.83
C-23732,50327.914
C-25831,911.26685
C-18147,28093.604
C-6934,-424.7404
C-28686,55361.19
C-19282,31382.17
C-2358,15598.998
C-47592,-2695.1216
C-22504,139283.84
C-41881,1405.8776
C-18606,4727.477
C-39477,75028.05
C-10695,61043.39
C-7274,93423.234
C-16951,28261.865
C-39283,46957.055
C-33226,101656.195
C-45867,-5798.5264
C-26234,45878.523
C-18621,110747.664
C-28391,50193.69
C-33011,49303.766
C-13801,227401.12
C-23356,9306.306
C-13604,42727.344
C-24165,-154.88916
C-18900,53849.55
C-45444,-230.8199
C-32151,98147.24
C-2295,106050.97
C-4999,124591.734
C-48714,2059.6165
C-41263,60518.094
C-17919,16608.355
C-418,64174.367
C-16065,59642.297
C-48790,53973.14
C-15002,28324.07
C-12210,10844.067
C-45953,389.00803
C-30509,45003.574
C-31013,50815.176
C-4158,201.03276
C-36630,39049.53
C-2257,28613.07
C-17583,112670.25
C-33751,131402.19
C-8669,-1295.3539
C-12391,43362.67
C-48871,97.58732
C-17754,-188.00931
C-11414,70384.59
C-2363,26931.5
C-1633,24080.068
C-43044,322.50375
C-30724,100492.28
C-36732,141257.45
C-12897,89586.836
C-8812,85125.61
C-4413,-392.63388
C-13226,69382.63
C-42056,-1189.2078
C-21524,128128.89
C-13180,-48.26928
C-27934,36694.625
C-45785,-84.072266
C-32278,57360.312
C-28481,71219.766
C-31793,174170.55
C-25329,-4266.6543
C-607,26952.273
C-23526,63351.18
C-28376,26709.855
C-7114,102164.57
C-45323,-2118.8635
C-4355,93901.41
C-31694,13773.889
C-33367,79383.52
C-25230,40257.527
C-7243,44197.867
C-28393,21446.982
C-45074,545.46936
C-27868,16501.252
C-23859,21856.232
C-23862,60611.1
C-36187,95562.8
C-32816,-298.22412
C-12953,47738.527
C-44060,625.72534
C-31921,46900.363
C-42790,-589.3509
C-33960,38693.69
C-27585,-759.1648
C-35628,78061.77
C-8367,45880.1
C-3087,67279.87
C-13788,24798.973
C-28787,-196.09944
C-15265,79307.12
C-22481,12171.953
C-44100,-355.5309
C-32923,-353.94022
C-12720,-244.77505
C-9286,33039.863
C-5008,13024.82
C-14693,32146.678
C-6116,45598.61
C-18614,135350.25
C-49188,-1432.372
C-29858,115141.85
C-34656,21.101166
C-7561,81982.88
C-39602,52187.305
C-3135,40492.477
C-16010,95571.805
C-19797,75132.61
C-31439,59969.75
C-14069,-20.560497
C-7676,45578.95
C-13086,72111.87
C-43374,877.2568
C-14894,79912.74
C-34924,60336.133
C-36726,73963.12
C-10895,10660.588
C-43931,-4936.3784
C-13141,72313.18
C-27628,51540.043
C-3953,47405.67
C-4753,130272.984
C-28237,172124.02
C-43451,-445.54523
C-14968,48899.99
C-17176,50700.473
C-13765,56958.23
C-30299,76538.02
C-41113,114717.43
C-49327,-4847.686
C-4971,17128.773
C-32550,18598.781
C-15174,100398.83
C-26940,170224.14
C-14633,140325.75
C-28996,90722.27
C-42090,-346.11908
C-32876,23361.188
C-43303,-972.4212
C-20128,38454.016
C-23886,-5963.601
C-23530,56331.72
C-35926,81991.164
C-33054,56981.242
C-7423,171084.44
C-21425,-86.425446
C-5837,64924.195
C-49834,-1960.8307
C-30196,77391.25
C-40907,95327.58
C-48477,-1.7912874
C-24617,56509.242
C-7894,55465.855
C-40544,116111.516
C-28600,50891.844
C-25474,56334.77
C-18438,78642.36
C-18742,26365.828
C-14937,118833.1
C-1419,48004.17
C-32233,158.94318
C-34598,111769.99
C-14651,46158.555
C-44547,106.353355
C-31095,68245.76
C-20848,29320.684
C-44321,-1128.0522
C-19757,-450.45993
C-6776,156708.44
C-3589,81673.59
C-2452,62208.438
C-27823,59549.887
C-45730,-12.988776
C-47984,-420.8207
C-23600,64589.43
C-47761,69.69995
C-26511,91798.97
C-17014,32607.111
C-46406,-92.172264
C-13322,63086.387
C-22738,-101.89022
C-19583,48768.234
C-46455,51993.992
C-24006,44089.65
C-39897,23990.926
C-698,55359.094
C-33882,50378.793
C-39957,35252.22
C-6026,25555.154
C-49142,174.19472
C-41921,-745.82996
C-36543,451.64438
C-12609,-54.58266
C-45694,-3018.3145
C-45145,1283.9181
C-9883,43400.21
C-18600,26385.842
C-20814,9779.289
C-41565,276.40588
C-24193,7179.054
C-34370,-1625.472
C-8766,46110.105
C-16946,58747.938
C-36966,43483.383
C-43788,-711.5408
C-17871,33181.49
C-22078,55240.47
C-26228,152472.06
C-28167,14109.434
C-12936,24016.652
C-2130,264286.75
C-28958,42641.477
C-42164,-2905.6917
C-20927,91162.65
C-7887,76756.98
C-9927,23321.29
C-21032,34010.36
C-35541,56706.113
C-10465,31996.979
C-36184,164945.7
C-6878,81414.89
C-36669,126958.34
C-49475,-769.2803
C-12969,-2085.1614
C-42115,-202.67052
C-32010,26802.123
C-36465,24435.97
C-43665,-378.71158
C-48879,-905.78174
C-10492,230500.83
C-29126,62301.13
C-11859,54634.13
C-19806,38528.2
C-30126,87150.81
C-22583,48315.426
C-24247,62916.766
C-3545,74879.04
C-46577,-131.54242
C-16633,32592.531
C-26890,33278.6
C-19793,67559.44
C-32341,26924.902
C-10825,-357.29108
C-24418,69169.62
C-10805,176680.5
C-41240,131457.64
C-25404,9186.407
C-30000,56768.12
C-42509,139.30147
C-43158,1684.9867
C-8952,29664.053
C-35203,34914.734
C-15286,4622.428
C-19933,-59.451298
C-42608,1.1431932
C-8413,80741.68
C-21272,124297.695
C-38244,87774.29
C-44899,99.37802
C-37083,2.2720861
C-31572,59887.75
C-23687,-113.57297
C-40636,-973.7871
C-12480,24016.754
C-32609,41313.723
C-27413,17730.918
C-43701,232.70319
C-25667,62572.633
C-6910,2287.0437
C-32042,71929.164
C-40667,56728.676
C-25991,-299.85358
C-21764,53694.586
C-42529,538.92975
C-44277,-182.8327
C-27960,208092.77
C-47843,527.3143
C-14426,65599.93
C-46516,-11179.407
C-5903,128095.25
C-20944,79202.73
C-11696,9710.928
C-42835,-383.74182
C-5646,61.479057
C-46895,1334.8939
C-46003,177.53094
C-34056,60780.86
C-1482,16434.922
C-34398,34871.355
C-36666,45149.254
C-10874,-45.676693
C-2538,36736.03
C-35286,218694.34
C-21902,15.959615
C-40795,17675.027
C-25399,180.80984
C-11482,52849.383
C-34671,83364.69
C-24332,14515.548
C-4616,41882.484
C-8621,91638.57
C-30047,22526.193
C-31627,13051.132
C-6253,27030.107
C-45608,-605.0188
C-17123,22132.3
C-3086,220084.86
C-33749,-4396.7485
C-35003,45973.418
C-8845,86472.82
C-4512,83687.45
C-15245,62118.67
C-21575,-3795.5142
C-6288,104772.82
C-19621,180708.73
C-13985,94029.54
C-26305,169270.27
C-21606,58562.46
C-24002,93777.875
C-28404,33264.86
C-15594,25657.469
C-36587,55655.35
C-20371,79467.914
C-7181,43550.85
C-859,52727.08
C-46233,-398.77863
C-37454,47742.055
C-26834,-2054.0159
C-48021,-4405.826
C-45887,813.267
C-24250,49420.254
C-30479,140225.11
C-15959,25039.416
C-6938,151981.31
C-34813,34100.035
C-8871,35419.906
C-37996,73414.83
C-46065,20211.3
C-5798,36067.316
C-22408,87766.22
C-42886,959.55774
C-1748,29615.875
C-15153,48517.336
C-22721,129718.02
C-31799,58156.094
C-25654,12318.663
C-24564,57255.86
C-18482,73213.38
C-37079,56604.85
C-19651,26669.287
C-24735,66232.875
C-26653,31052.965
C-20283,41221.836
C-6988,32260.076
C-23218,14891.277
C-25046,33151.992
C-42303,1777.9551
C-24160,44380.78
C-16201,23096.871
C-23342,74972.164
C-33428,74.17485
C-13636,27046.125
C-25507,853.0486
C-18268,122661.336
C-2604,41059.617
C-30506,102441.02
C-10429,27882.607
C-40490,245.90375
C-2072,26107.084
C-16177,13935.878
C-10689,56899.18
C-27096,48220.31
C-34467,56029.617
C-26004,48129.04
C-15039,-2134.897
C-22565,-7.475671
C-24924,27570.48
C-40929,40937.266
C-21163,63836.5
C-476,17582.014
C-48120,-471.4741
C-12942,115233.67
C-48819,-377.44492
C-29267,100352.07
C-933,49416.3
C-8622,57571.27
C-37630,20443.908
C-27145,568.6232
C-45577,17.993591
C-13870,78898.26
C-48054,1424.9269
C-22665,81616.414
C-6702,52891.85
C-36456,91474.93
C-5104,78303.35
C-49581,-171.6809
C-37103,26225.932
C-43371,104.5201
C-21586,123173.97
C-24527,95336.05
C-33252,63175.945
C-46092,43.59641
C-29275,64437.465
C-26211,32955.875
C-15077,-1017.54614
C-10780,82054.664
C-16487,21592.918
C-49673,-190.1514
